rented_at,season,weather,holiday,working_day,temp,feels_like,humidity,windspeed,casual,registered,rentals
2012-07-15T14:00,summer,clear,False,False,0.9,0.82,0.37,0.25,162,314,476
2012-07-15T15:00,summer,clear,False,False,0.86,0.8,0.47,0.13,182,307,489
2012-07-15T16:00,summer,clear,False,False,0.86,0.79,0.41,0.22,152,343,495
2012-07-15T17:00,summer,clear,False,False,0.8,0.77,0.59,0.49,122,314,436
2012-07-15T18:00,summer,light rain,False,False,0.72,0.7,0.79,0.36,84,228,312
2012-07-15T19:00,summer,clear,False,False,0.72,0.71,0.84,0.22,109,203,312
2012-07-15T20:00,summer,clear,False,False,0.72,0.7,0.79,0.25,95,199,294
2012-07-15T21:00,summer,clear,False,False,0.72,0.7,0.79,0.09,59,164,223
2012-07-15T22:00,summer,clear,False,False,0.72,0.7,0.74,0.1,34,96,130
2012-07-15T23:00,summer,clear,False,False,0.72,0.7,0.79,0.13,25,66,91
2012-07-16T00:00,summer,light rain,False,True,0.72,0.7,0.79,0.1,11,32,43
2012-07-16T01:00,summer,mist,False,True,0.7,0.67,0.74,0.19,1,10,11
2012-07-16T02:00,summer,clear,False,True,0.7,0.67,0.74,0.1,4,11,15
2012-07-16T03:00,summer,clear,False,True,0.68,0.64,0.79,0.09,2,4,6
2012-07-16T04:00,summer,clear,False,True,0.68,0.64,0.79,0.1,1,11,12
2012-07-16T05:00,summer,clear,False,True,0.66,0.61,0.78,0.1,10,40,50
2012-07-16T06:00,summer,clear,False,True,0.68,0.64,0.79,0.13,8,132,140
2012-07-16T07:00,summer,clear,False,True,0.72,0.68,0.7,0.09,24,459,483
2012-07-16T08:00,summer,clear,False,True,0.74,0.7,0.66,0.1,48,619,667
2012-07-16T09:00,summer,clear,False,True,0.76,0.71,0.62,0.16,51,297,348
2012-07-16T10:00,summer,clear,False,True,0.8,0.77,0.59,0.0,69,117,186
2012-07-16T11:00,summer,clear,False,True,0.84,0.8,0.53,0.22,57,125,182
2012-07-16T12:00,summer,clear,False,True,0.84,0.79,0.49,0.13,79,158,237
2012-07-16T13:00,summer,clear,False,True,0.84,0.79,0.49,0.28,63,176,239
2012-07-16T14:00,summer,clear,False,True,0.88,0.82,0.42,0.1,53,159,212
2012-07-16T15:00,summer,clear,False,True,0.86,0.8,0.47,0.25,61,176,237
2012-07-16T16:00,summer,light rain,False,True,0.76,0.73,0.66,0.58,77,309,386
2012-07-16T17:00,summer,light rain,False,True,0.76,0.73,0.66,0.58,86,669,755
2012-07-16T18:00,summer,clear,False,True,0.84,0.8,0.53,0.0,97,697,794
2012-07-16T19:00,summer,clear,False,True,0.8,0.79,0.63,0.13,92,503,595
2012-07-16T20:00,summer,clear,False,True,0.8,0.77,0.59,0.13,66,388,454
2012-07-16T21:00,summer,clear,False,True,0.76,0.73,0.66,0.13,45,283,328
2012-07-16T22:00,summer,clear,False,True,0.76,0.71,0.62,0.09,56,228,284
2012-07-16T23:00,summer,clear,False,True,0.74,0.71,0.74,0.09,27,139,166
2012-07-17T00:00,summer,clear,False,True,0.72,0.71,0.84,0.1,10,43,53
2012-07-17T01:00,summer,clear,False,True,0.74,0.7,0.7,0.0,4,21,25
2012-07-17T02:00,summer,clear,False,True,0.72,0.68,0.7,0.09,1,6,7
2012-07-17T03:00,summer,clear,False,True,0.72,0.68,0.66,0.0,0,3,3
2012-07-17T04:00,summer,clear,False,True,0.72,0.68,0.62,0.0,0,7,7
2012-07-17T05:00,summer,clear,False,True,0.68,0.64,0.74,0.09,7,31,38
2012-07-17T06:00,summer,clear,False,True,0.72,0.68,0.66,0.1,16,197,213
2012-07-17T07:00,summer,mist,False,True,0.74,0.7,0.7,0.0,26,500,526
2012-07-17T08:00,summer,mist,False,True,0.8,0.76,0.55,0.0,43,618,661
2012-07-17T09:00,summer,mist,False,True,0.82,0.77,0.49,0.22,32,288,320
2012-07-17T10:00,summer,mist,False,True,0.84,0.79,0.49,0.19,37,122,159
2012-07-17T11:00,summer,mist,False,True,0.86,0.8,0.47,0.0,60,146,206
2012-07-17T12:00,summer,mist,False,True,0.9,0.82,0.35,0.0,80,174,254
2012-07-17T13:00,summer,clear,False,True,0.92,0.82,0.31,0.19,53,168,221
2012-07-17T14:00,summer,clear,False,True,0.94,0.83,0.29,0.25,54,160,214
2012-07-17T15:00,summer,clear,False,True,0.92,0.82,0.31,0.16,57,187,244
2012-07-17T16:00,summer,clear,False,True,0.92,0.82,0.29,0.16,64,317,381
2012-07-17T17:00,summer,clear,False,True,0.92,0.82,0.29,0.0,95,675,770
2012-07-17T18:00,summer,clear,False,True,0.9,0.8,0.33,0.19,60,712,772
2012-07-17T19:00,summer,clear,False,True,0.88,0.79,0.35,0.25,69,478,547
2012-07-17T20:00,summer,clear,False,True,0.86,0.76,0.34,0.16,52,375,427
2012-07-17T21:00,summer,clear,False,True,0.82,0.77,0.52,0.13,50,283,333
2012-07-17T22:00,summer,clear,False,True,0.8,0.76,0.55,0.22,29,215,244
2012-07-17T23:00,summer,clear,False,True,0.78,0.74,0.59,0.19,22,139,161
2012-07-18T00:00,summer,clear,False,True,0.76,0.73,0.66,0.16,8,45,53
2012-07-18T01:00,summer,clear,False,True,0.76,0.73,0.66,0.1,2,14,16
2012-07-18T02:00,summer,clear,False,True,0.74,0.7,0.66,0.13,3,5,8
2012-07-18T03:00,summer,clear,False,True,0.74,0.7,0.66,0.13,2,2,4
2012-07-18T04:00,summer,clear,False,True,0.72,0.68,0.7,0.13,0,6,6
2012-07-18T05:00,summer,clear,False,True,0.72,0.68,0.7,0.16,5,41,46
2012-07-18T06:00,summer,clear,False,True,0.72,0.68,0.7,0.16,10,152,162
2012-07-18T07:00,summer,clear,False,True,0.74,0.7,0.66,0.16,23,472,495
2012-07-18T08:00,summer,clear,False,True,0.78,0.74,0.62,0.1,55,624,679
2012-07-18T09:00,summer,clear,False,True,0.82,0.79,0.56,0.0,44,253,297
2012-07-18T10:00,summer,clear,False,True,0.9,0.85,0.42,0.19,39,99,138
2012-07-18T11:00,summer,clear,False,True,0.9,0.85,0.42,0.0,47,136,183
2012-07-18T12:00,summer,clear,False,True,0.92,0.86,0.37,0.13,36,166,202
2012-07-18T13:00,summer,clear,False,True,0.94,0.85,0.33,0.0,49,154,203
2012-07-18T14:00,summer,clear,False,True,0.94,0.88,0.38,0.33,54,116,170
2012-07-18T15:00,summer,light rain,False,True,0.92,0.85,0.35,0.36,42,152,194
2012-07-18T16:00,summer,clear,False,True,0.74,0.7,0.66,0.25,34,190,224
2012-07-18T17:00,summer,clear,False,True,0.74,0.7,0.7,0.25,35,335,370
2012-07-18T18:00,summer,mist,False,True,0.76,0.71,0.62,0.13,63,580,643
2012-07-18T19:00,summer,mist,False,True,0.76,0.71,0.62,0.1,78,438,516
2012-07-18T20:00,summer,clear,False,True,0.74,0.68,0.62,0.09,56,310,366
2012-07-18T21:00,summer,clear,False,True,0.76,0.71,0.62,0.0,53,266,319
2012-07-18T22:00,summer,clear,False,True,0.76,0.71,0.58,0.09,42,246,288
2012-07-18T23:00,summer,clear,False,True,0.76,0.71,0.58,0.09,19,112,131
2012-07-19T00:00,summer,clear,False,True,0.74,0.7,0.66,0.09,16,50,66
2012-07-19T01:00,summer,clear,False,True,0.74,0.7,0.66,0.09,6,19,25
2012-07-19T02:00,summer,clear,False,True,0.72,0.68,0.7,0.19,0,7,7
2012-07-19T03:00,summer,clear,False,True,0.72,0.68,0.7,0.1,1,4,5
2012-07-19T04:00,summer,clear,False,True,0.72,0.68,0.7,0.1,0,8,8
2012-07-19T05:00,summer,mist,False,True,0.72,0.68,0.7,0.1,5,35,40
2012-07-19T06:00,summer,clear,False,True,0.72,0.68,0.66,0.13,8,144,152
2012-07-19T07:00,summer,clear,False,True,0.74,0.68,0.58,0.28,23,450,473
2012-07-19T08:00,summer,clear,False,True,0.76,0.71,0.58,0.25,32,625,657
2012-07-19T09:00,summer,mist,False,True,0.76,0.71,0.58,0.28,36,282,318
2012-07-19T10:00,summer,clear,False,True,0.76,0.71,0.58,0.19,41,157,198
2012-07-19T11:00,summer,clear,False,True,0.8,0.76,0.55,0.1,54,162,216
2012-07-19T12:00,summer,clear,False,True,0.84,0.79,0.49,0.28,59,215,274
2012-07-19T13:00,summer,clear,False,True,0.84,0.77,0.47,0.13,74,180,254
2012-07-19T14:00,summer,clear,False,True,0.86,0.79,0.44,0.09,46,151,197
2012-07-19T15:00,summer,clear,False,True,0.84,0.77,0.47,0.09,66,226,292
2012-07-19T16:00,summer,clear,False,True,0.84,0.77,0.47,0.09,70,288,358
2012-07-19T17:00,summer,clear,False,True,0.86,0.79,0.41,0.0,93,678,771
2012-07-19T18:00,summer,clear,False,True,0.86,0.79,0.41,0.19,93,684,777
2012-07-19T19:00,summer,clear,False,True,0.84,0.76,0.44,0.25,53,480,533
2012-07-19T20:00,summer,clear,False,True,0.82,0.77,0.49,0.16,65,440,505
2012-07-19T21:00,summer,light rain,False,True,0.66,0.59,0.89,0.25,38,294,332
2012-07-19T22:00,summer,light rain,False,True,0.66,0.59,0.89,0.25,6,62,68
2012-07-19T23:00,summer,light rain,False,True,0.66,0.59,0.89,0.22,3,62,65
2012-07-20T00:00,summer,light rain,False,True,0.66,0.59,0.89,0.09,2,32,34
2012-07-20T01:00,summer,clear,False,True,0.66,0.59,0.89,0.13,2,9,11
2012-07-20T02:00,summer,mist,False,True,0.66,0.59,0.89,0.09,5,14,19
2012-07-20T03:00,summer,mist,False,True,0.66,0.59,0.89,0.1,7,29,36
2012-07-20T04:00,summer,mist,False,True,0.66,0.59,0.89,0.16,3,6,9
2012-07-20T05:00,summer,mist,False,True,0.66,0.59,0.89,0.13,2,40,42
2012-07-20T06:00,summer,mist,False,True,0.66,0.59,0.89,0.16,3,123,126
2012-07-20T07:00,summer,mist,False,True,0.66,0.59,0.89,0.19,14,346,360
2012-07-20T08:00,summer,mist,False,True,0.68,0.64,0.83,0.16,39,652,691
2012-07-20T09:00,summer,mist,False,True,0.7,0.67,0.79,0.13,45,328,373
2012-07-20T10:00,summer,mist,False,True,0.7,0.67,0.79,0.16,51,182,233
2012-07-20T11:00,summer,light rain,False,True,0.72,0.7,0.74,0.19,51,161,212
2012-07-20T12:00,summer,light rain,False,True,0.68,0.64,0.83,0.16,41,233,274
2012-07-20T13:00,summer,light rain,False,True,0.68,0.64,0.83,0.1,20,136,156
2012-07-20T14:00,summer,light rain,False,True,0.7,0.67,0.84,0.16,53,176,229
2012-07-20T15:00,summer,mist,False,True,0.7,0.67,0.84,0.3,47,169,216
2012-07-20T16:00,summer,mist,False,True,0.68,0.64,0.83,0.33,70,366,436
2012-07-20T17:00,summer,mist,False,True,0.66,0.59,0.89,0.42,95,620,715
2012-07-20T18:00,summer,mist,False,True,0.66,0.61,0.78,0.33,73,549,622
2012-07-20T19:00,summer,mist,False,True,0.64,0.58,0.83,0.28,44,358,402
2012-07-20T20:00,summer,light rain,False,True,0.64,0.58,0.83,0.39,35,216,251
2012-07-20T21:00,summer,light rain,False,True,0.62,0.58,0.83,0.33,14,108,122
2012-07-20T22:00,summer,mist,False,True,0.62,0.58,0.83,0.19,13,122,135
2012-07-20T23:00,summer,mist,False,True,0.62,0.58,0.83,0.28,18,148,166
2012-07-21T00:00,summer,light rain,False,False,0.62,0.58,0.83,0.28,11,92,103
2012-07-21T01:00,summer,mist,False,False,0.62,0.58,0.83,0.25,10,62,72
2012-07-21T02:00,summer,light rain,False,False,0.6,0.55,0.88,0.28,5,55,60
2012-07-21T03:00,summer,light rain,False,False,0.6,0.55,0.88,0.25,7,18,25
2012-07-21T04:00,summer,light rain,False,False,0.58,0.55,0.88,0.28,11,5,16
2012-07-21T05:00,summer,light rain,False,False,0.58,0.55,0.88,0.25,7,10,17
2012-07-21T06:00,summer,light rain,False,False,0.58,0.55,0.88,0.25,3,12,15
2012-07-21T07:00,summer,mist,False,False,0.58,0.55,0.88,0.25,8,29,37
2012-07-21T08:00,summer,mist,False,False,0.58,0.55,0.83,0.25,18,94,112
2012-07-21T09:00,summer,mist,False,False,0.58,0.55,0.83,0.19,32,175,207
2012-07-21T10:00,summer,light rain,False,False,0.58,0.55,0.88,0.25,49,219,268
2012-07-21T11:00,summer,mist,False,False,0.6,0.56,0.83,0.25,80,225,305
2012-07-21T12:00,summer,light rain,False,False,0.6,0.56,0.83,0.22,156,301,457
2012-07-21T13:00,summer,light rain,False,False,0.6,0.56,0.83,0.16,106,248,354
2012-07-21T14:00,summer,mist,False,False,0.6,0.55,0.88,0.25,121,222,343
2012-07-21T15:00,summer,light rain,False,False,0.6,0.55,0.88,0.25,148,232,380
2012-07-21T16:00,summer,light rain,False,False,0.6,0.55,0.88,0.19,130,196,326
2012-07-21T17:00,summer,light rain,False,False,0.6,0.55,0.88,0.16,92,149,241
2012-07-21T18:00,summer,mist,False,False,0.6,0.55,0.88,0.19,51,126,177
2012-07-21T19:00,summer,mist,False,False,0.6,0.55,0.88,0.16,67,171,238
2012-07-21T20:00,summer,light rain,False,False,0.6,0.55,0.88,0.16,51,163,214
2012-07-21T21:00,summer,mist,False,False,0.6,0.55,0.88,0.16,29,134,163
2012-07-21T22:00,summer,mist,False,False,0.6,0.55,0.88,0.1,40,140,180
2012-07-21T23:00,summer,mist,False,False,0.6,0.55,0.88,0.0,32,117,149
2012-07-22T00:00,summer,mist,False,False,0.6,0.55,0.88,0.1,17,96,113
2012-07-22T01:00,summer,mist,False,False,0.6,0.55,0.88,0.16,31,99,130
2012-07-22T02:00,summer,mist,False,False,0.6,0.55,0.88,0.1,32,90,122
2012-07-22T03:00,summer,mist,False,False,0.6,0.55,0.88,0.1,13,30,43
2012-07-22T04:00,summer,clear,False,False,0.6,0.55,0.88,0.0,6,10,16
2012-07-22T05:00,summer,clear,False,False,0.6,0.55,0.88,0.0,0,6,6
2012-07-22T06:00,summer,mist,False,False,0.62,0.58,0.83,0.09,5,14,19
2012-07-22T07:00,summer,mist,False,False,0.62,0.58,0.83,0.0,13,25,38
2012-07-22T08:00,summer,mist,False,False,0.64,0.59,0.78,0.0,31,122,153
2012-07-22T09:00,summer,mist,False,False,0.66,0.62,0.69,0.0,79,179,258
2012-07-22T10:00,summer,mist,False,False,0.66,0.62,0.74,0.0,114,265,379
2012-07-22T11:00,summer,mist,False,False,0.66,0.62,0.74,0.0,191,314,505
2012-07-22T12:00,summer,mist,False,False,0.7,0.65,0.7,0.1,178,326,504
2012-07-22T13:00,summer,mist,False,False,0.7,0.65,0.65,0.09,238,388,626
2012-07-22T14:00,summer,clear,False,False,0.72,0.68,0.66,0.1,256,360,616
2012-07-22T15:00,summer,clear,False,False,0.72,0.68,0.66,0.1,254,370,624
2012-07-22T16:00,summer,clear,False,False,0.74,0.7,0.66,0.1,245,383,628
2012-07-22T17:00,summer,clear,False,False,0.74,0.7,0.66,0.22,188,368,556
2012-07-22T18:00,summer,clear,False,False,0.74,0.7,0.66,0.16,173,342,515
2012-07-22T19:00,summer,clear,False,False,0.72,0.68,0.7,0.16,180,342,522
2012-07-22T20:00,summer,clear,False,False,0.7,0.67,0.74,0.16,124,254,378
2012-07-22T21:00,summer,clear,False,False,0.7,0.67,0.79,0.1,88,257,345
2012-07-22T22:00,summer,clear,False,False,0.7,0.67,0.74,0.19,55,136,191
2012-07-22T23:00,summer,clear,False,False,0.68,0.64,0.79,0.16,33,90,123
2012-07-23T00:00,summer,clear,False,True,0.66,0.59,0.89,0.09,11,36,47
2012-07-23T01:00,summer,clear,False,True,0.66,0.59,0.89,0.19,7,20,27
2012-07-23T02:00,summer,mist,False,True,0.66,0.59,0.94,0.09,3,14,17
2012-07-23T03:00,summer,mist,False,True,0.66,0.59,0.94,0.09,0,2,2
2012-07-23T04:00,summer,mist,False,True,0.66,0.59,0.94,0.13,0,8,8
2012-07-23T05:00,summer,mist,False,True,0.66,0.59,0.94,0.13,3,48,51
2012-07-23T06:00,summer,mist,False,True,0.68,0.64,0.89,0.09,9,148,157
2012-07-23T07:00,summer,clear,False,True,0.7,0.67,0.84,0.13,17,404,421
2012-07-23T08:00,summer,clear,False,True,0.72,0.7,0.79,0.1,47,691,738
2012-07-23T09:00,summer,mist,False,True,0.74,0.71,0.74,0.13,57,288,345
2012-07-23T10:00,summer,mist,False,True,0.78,0.74,0.62,0.0,63,137,200
2012-07-23T11:00,summer,mist,False,True,0.8,0.74,0.52,0.16,69,129,198
2012-07-23T12:00,summer,mist,False,True,0.8,0.74,0.52,0.16,109,205,314
2012-07-23T13:00,summer,mist,False,True,0.8,0.74,0.52,0.1,64,176,240
2012-07-23T14:00,summer,mist,False,True,0.78,0.74,0.59,0.16,82,189,271
2012-07-23T15:00,summer,clear,False,True,0.8,0.76,0.55,0.19,76,205,281
2012-07-23T16:00,summer,clear,False,True,0.82,0.77,0.52,0.13,111,346,457
2012-07-23T17:00,summer,clear,False,True,0.82,0.77,0.52,0.13,87,760,847
2012-07-23T18:00,summer,clear,False,True,0.82,0.76,0.46,0.1,69,672,741
2012-07-23T19:00,summer,clear,False,True,0.8,0.74,0.52,0.25,94,488,582
2012-07-23T20:00,summer,clear,False,True,0.76,0.71,0.62,0.16,56,347,403
2012-07-23T21:00,summer,clear,False,True,0.76,0.71,0.62,0.19,45,251,296
2012-07-23T22:00,summer,clear,False,True,0.74,0.68,0.62,0.19,40,169,209
2012-07-23T23:00,summer,clear,False,True,0.72,0.68,0.66,0.16,16,98,114
2012-07-24T00:00,summer,clear,False,True,0.7,0.67,0.74,0.13,12,52,64
2012-07-24T01:00,summer,clear,False,True,0.68,0.64,0.79,0.16,7,10,17
2012-07-24T02:00,summer,clear,False,True,0.66,0.61,0.83,0.16,6,10,16
2012-07-24T03:00,summer,clear,False,True,0.66,0.61,0.83,0.16,1,5,6
2012-07-24T04:00,summer,clear,False,True,0.66,0.61,0.83,0.09,0,6,6
2012-07-24T05:00,summer,clear,False,True,0.66,0.61,0.83,0.1,5,45,50
2012-07-24T06:00,summer,clear,False,True,0.66,0.61,0.83,0.13,17,173,190
2012-07-24T07:00,summer,clear,False,True,0.7,0.67,0.74,0.16,24,492,516
2012-07-24T08:00,summer,clear,False,True,0.74,0.7,0.7,0.19,49,694,743
2012-07-24T09:00,summer,clear,False,True,0.84,0.8,0.53,0.0,40,299,339
2012-07-24T10:00,summer,clear,False,True,0.82,0.79,0.56,0.3,62,156,218
2012-07-24T11:00,summer,mist,False,True,0.84,0.8,0.53,0.33,45,156,201
2012-07-24T12:00,summer,mist,False,True,0.82,0.79,0.56,0.22,60,169,229
2012-07-24T13:00,summer,mist,False,True,0.84,0.8,0.53,0.3,73,200,273
2012-07-24T14:00,summer,mist,False,True,0.84,0.8,0.53,0.22,48,196,244
2012-07-24T15:00,summer,clear,False,True,0.82,0.77,0.49,0.3,73,212,285
2012-07-24T16:00,summer,clear,False,True,0.8,0.76,0.55,0.3,86,369,455
2012-07-24T17:00,summer,clear,False,True,0.8,0.74,0.52,0.33,94,775,869
2012-07-24T18:00,summer,clear,False,True,0.76,0.71,0.62,0.33,110,767,877
2012-07-24T19:00,summer,clear,False,True,0.76,0.71,0.62,0.16,109,523,632
2012-07-24T20:00,summer,clear,False,True,0.74,0.7,0.66,0.16,85,438,523
2012-07-24T21:00,summer,clear,False,True,0.74,0.7,0.66,0.22,53,325,378
2012-07-24T22:00,summer,clear,False,True,0.74,0.7,0.66,0.25,43,226,269
2012-07-24T23:00,summer,clear,False,True,0.74,0.68,0.58,0.33,38,154,192
2012-07-25T00:00,summer,clear,False,True,0.72,0.67,0.58,0.3,9,57,66
2012-07-25T01:00,summer,clear,False,True,0.7,0.65,0.58,0.19,2,26,28
2012-07-25T02:00,summer,clear,False,True,0.68,0.64,0.61,0.22,1,11,12
2012-07-25T03:00,summer,clear,False,True,0.66,0.62,0.65,0.22,1,11,12
2012-07-25T04:00,summer,clear,False,True,0.64,0.61,0.65,0.22,0,4,4
2012-07-25T05:00,summer,clear,False,True,0.64,0.61,0.65,0.16,5,54,59
2012-07-25T06:00,summer,clear,False,True,0.64,0.61,0.65,0.19,11,179,190
2012-07-25T07:00,summer,clear,False,True,0.66,0.62,0.5,0.33,34,473,507
2012-07-25T08:00,summer,clear,False,True,0.7,0.64,0.42,0.25,43,745,788
2012-07-25T09:00,summer,clear,False,True,0.72,0.65,0.37,0.3,65,277,342
2012-07-25T10:00,summer,clear,False,True,0.74,0.65,0.37,0.0,68,163,231
2012-07-25T11:00,summer,clear,False,True,0.76,0.67,0.33,0.0,79,202,281
2012-07-25T12:00,summer,clear,False,True,0.76,0.67,0.33,0.0,77,233,310
2012-07-25T13:00,summer,clear,False,True,0.78,0.68,0.31,0.16,81,231,312
2012-07-25T14:00,summer,clear,False,True,0.8,0.7,0.29,0.13,88,159,247
2012-07-25T15:00,summer,clear,False,True,0.78,0.68,0.31,0.09,94,223,317
2012-07-25T16:00,summer,clear,False,True,0.8,0.7,0.29,0.16,91,393,484
2012-07-25T17:00,summer,clear,False,True,0.8,0.7,0.31,0.0,130,783,913
2012-07-25T18:00,summer,clear,False,True,0.8,0.7,0.27,0.13,104,787,891
2012-07-25T19:00,summer,clear,False,True,0.76,0.67,0.33,0.13,116,582,698
2012-07-25T20:00,summer,clear,False,True,0.74,0.65,0.4,0.16,106,461,567
2012-07-25T21:00,summer,clear,False,True,0.72,0.65,0.45,0.13,71,326,397
2012-07-25T22:00,summer,clear,False,True,0.7,0.65,0.58,0.13,55,223,278
2012-07-25T23:00,summer,clear,False,True,0.68,0.64,0.57,0.3,52,187,239
2012-07-26T00:00,summer,clear,False,True,0.66,0.62,0.65,0.19,27,65,92
2012-07-26T01:00,summer,clear,False,True,0.66,0.62,0.65,0.22,6,23,29
2012-07-26T02:00,summer,clear,False,True,0.66,0.62,0.69,0.25,5,16,21
2012-07-26T03:00,summer,clear,False,True,0.66,0.62,0.69,0.22,0,8,8
2012-07-26T04:00,summer,clear,False,True,0.66,0.62,0.74,0.19,0,4,4
2012-07-26T05:00,summer,clear,False,True,0.66,0.62,0.74,0.19,2,40,42
2012-07-26T06:00,summer,clear,False,True,0.66,0.61,0.78,0.25,16,165,181
2012-07-26T07:00,summer,clear,False,True,0.7,0.67,0.74,0.25,17,478,495
2012-07-26T08:00,summer,mist,False,True,0.7,0.67,0.74,0.25,49,680,729
2012-07-26T09:00,summer,mist,False,True,0.72,0.68,0.7,0.13,55,289,344
2012-07-26T10:00,summer,clear,False,True,0.74,0.7,0.7,0.22,79,143,222
2012-07-26T11:00,summer,clear,False,True,0.8,0.8,0.66,0.22,69,143,212
2012-07-26T12:00,summer,clear,False,True,0.84,0.82,0.56,0.25,73,206,279
2012-07-26T13:00,summer,clear,False,True,0.86,0.83,0.53,0.3,53,189,242
2012-07-26T14:00,summer,clear,False,True,0.9,0.88,0.47,0.25,62,151,213
2012-07-26T15:00,summer,clear,False,True,0.92,0.89,0.42,0.3,65,173,238
2012-07-26T16:00,summer,clear,False,True,0.94,0.88,0.38,0.39,62,312,374
2012-07-26T17:00,summer,clear,False,True,0.9,0.86,0.45,0.42,110,628,738
2012-07-26T18:00,summer,clear,False,True,0.92,0.88,0.4,0.36,73,615,688
2012-07-26T19:00,summer,clear,False,True,0.9,0.86,0.45,0.33,80,534,614
2012-07-26T20:00,summer,clear,False,True,0.86,0.82,0.5,0.25,47,399,446
2012-07-26T21:00,summer,clear,False,True,0.8,0.74,0.49,0.61,35,236,271
2012-07-26T22:00,summer,clear,False,True,0.8,0.74,0.49,0.61,33,201,234
2012-07-26T23:00,summer,clear,False,True,0.72,0.68,0.7,0.13,18,127,145
2012-07-27T00:00,summer,clear,False,True,0.72,0.68,0.7,0.0,14,83,97
2012-07-27T01:00,summer,clear,False,True,0.72,0.68,0.7,0.1,12,42,54
2012-07-27T02:00,summer,clear,False,True,0.7,0.67,0.79,0.13,8,18,26
2012-07-27T03:00,summer,clear,False,True,0.7,0.67,0.74,0.16,3,9,12
2012-07-27T04:00,summer,clear,False,True,0.7,0.67,0.79,0.0,3,5,8
2012-07-27T05:00,summer,clear,False,True,0.7,0.67,0.84,0.0,3,34,37
2012-07-27T06:00,summer,clear,False,True,0.7,0.67,0.79,0.0,10,129,139
2012-07-27T07:00,summer,clear,False,True,0.72,0.68,0.7,0.19,13,397,410
2012-07-27T08:00,summer,clear,False,True,0.76,0.73,0.66,0.09,34,642,676
2012-07-27T09:00,summer,clear,False,True,0.82,0.77,0.49,0.28,34,329,363
2012-07-27T10:00,summer,clear,False,True,0.84,0.77,0.47,0.0,85,146,231
2012-07-27T11:00,summer,clear,False,True,0.84,0.77,0.47,0.33,67,184,251
2012-07-27T12:00,summer,clear,False,True,0.84,0.79,0.49,0.36,92,207,299
2012-07-27T13:00,summer,clear,False,True,0.84,0.77,0.47,0.28,83,231,314
2012-07-27T14:00,summer,clear,False,True,0.86,0.8,0.47,0.3,105,221,326
2012-07-27T15:00,summer,clear,False,True,0.86,0.79,0.41,0.22,81,242,323
2012-07-27T16:00,summer,clear,False,True,0.84,0.77,0.47,0.22,80,419,499
2012-07-27T17:00,summer,clear,False,True,0.86,0.79,0.41,0.28,101,598,699
2012-07-27T18:00,summer,clear,False,True,0.82,0.76,0.46,0.16,100,522,622
2012-07-27T19:00,summer,clear,False,True,0.82,0.77,0.52,0.19,93,423,516
2012-07-27T20:00,summer,clear,False,True,0.78,0.74,0.59,0.1,85,269,354
2012-07-27T21:00,summer,clear,False,True,0.78,0.74,0.59,0.1,71,189,260
2012-07-27T22:00,summer,clear,False,True,0.78,0.74,0.59,0.13,48,151,199
2012-07-27T23:00,summer,clear,False,True,0.76,0.73,0.66,0.0,34,155,189
2012-07-28T00:00,summer,clear,False,False,0.74,0.68,0.62,0.13,21,170,191
2012-07-28T01:00,summer,clear,False,False,0.72,0.68,0.7,0.09,11,69,80
2012-07-28T02:00,summer,clear,False,False,0.72,0.68,0.7,0.0,14,76,90
2012-07-28T03:00,summer,clear,False,False,0.72,0.68,0.7,0.0,10,33,43
2012-07-28T04:00,summer,clear,False,False,0.7,0.67,0.79,0.19,1,10,11
2012-07-28T05:00,summer,clear,False,False,0.68,0.64,0.79,0.16,4,10,14
2012-07-28T06:00,summer,clear,False,False,0.7,0.65,0.7,0.1,10,40,50
2012-07-28T07:00,summer,clear,False,False,0.72,0.68,0.7,0.13,18,58,76
2012-07-28T08:00,summer,clear,False,False,0.74,0.7,0.66,0.16,36,127,163
2012-07-28T09:00,summer,clear,False,False,0.78,0.74,0.59,0.1,110,227,337
2012-07-28T10:00,summer,clear,False,False,0.82,0.77,0.52,0.22,129,266,395
2012-07-28T11:00,summer,clear,False,False,0.84,0.74,0.39,0.22,162,295,457
2012-07-28T12:00,summer,clear,False,False,0.84,0.76,0.41,0.22,157,330,487
2012-07-28T13:00,summer,clear,False,False,0.86,0.79,0.41,0.28,173,325,498
2012-07-28T14:00,summer,clear,False,False,0.86,0.77,0.39,0.25,186,308,494
2012-07-28T15:00,summer,clear,False,False,0.88,0.77,0.32,0.28,206,291,497
2012-07-28T16:00,summer,clear,False,False,0.86,0.77,0.39,0.22,208,279,487
2012-07-28T17:00,summer,clear,False,False,0.82,0.76,0.46,0.19,199,280,479
2012-07-28T18:00,summer,clear,False,False,0.82,0.74,0.43,0.28,151,330,481
2012-07-28T19:00,summer,clear,False,False,0.68,0.64,0.83,0.0,115,223,338
2012-07-28T20:00,summer,clear,False,False,0.66,0.61,0.83,0.22,79,154,233
2012-07-28T21:00,summer,clear,False,False,0.66,0.61,0.78,0.09,94,206,300
2012-07-28T22:00,summer,clear,False,False,0.66,0.61,0.78,0.09,88,188,276
2012-07-28T23:00,summer,clear,False,False,0.66,0.61,0.83,0.09,52,156,208
2012-07-29T00:00,summer,clear,False,False,0.66,0.59,0.89,0.13,59,129,188
